city,source_type,no,service_name,original_field,dept,ai_flag,budget,executed,exec_rate,status,delay_reason,note,field_code,field_name,service_type,ai_keyword,ai_real,delay_code,geo_tag,imd_code,imd_area
과천시,이행실적,17,③-7. 노후경유차 단속 서비스,환경,도시정책과,,0,0,,완료(기완료),,2019년 기구축 운영 중,F04,환경에너지수자원,생명안전형,,,,universal,ACT,Activities
과천시,이행실적,18,④-1. 과천마당 개선,행정·복지,도시정책과,,0,0,,미추진,과천마당앱이 별도 기능 어플이 아닌 기존 시 홈페이지 모바일 버전으로 운영 중,,F01,행정,대화행정형,,,D05,universal,GOV,Governance
과천시,이행실적,19,④-2. 스마트 시장실 서비스,행정·복지,도시정책과,,711,696,98,완료,,데이터 시각화 대시보드,F01,행정,대화행정형,,,,universal,GOV,Governance
과천시,이행실적,20,④-3. 맞춤형 정보제공 서비스,행정·복지,도시정책과,O,0,0,,미추진,영상분석시스템의 잦은 오보 및 데이터 제공 오류 등 기술적 한계 존재,CCTV 영상분석 기반 교통·생활정보 제공,F01,행정,대화행정형,,Y,D02,universal,GOV,Governance
과천시,이행실적,21,④-4. 공유공간 플랫폼(통합예약포털),행정·복지,도시정책과,,262,260,99,완료,,홈페이지 개편 통합 구축비 포함,F01,행정,대화행정형,,,,universal,GOV,Governance
과천시,이행실적,22,④-5. 돌봄 마켓 플랫폼,행정·복지,도시정책과,,0,0,,미추진,경기도 누구나돌봄 플랫폼 대체 광역 플랫폼 사용 중,,F01,행정,대화행정형,,,D05,universal,GOV,Governance
과천시,이행실적,23,④-6. 스마트 헬스케어 서비스,행정·복지,도시정책과,,79,79,100,완료,,,F01,행정,대화행정형,,,,universal,GOV,Governance
과천시,이행실적,24,④-7. 스마트 시설물 관리 플랫폼,행정·복지,도시정책과,,0,0,,미추진,공공주택지구 개발사업 및 통합운영센터 준공에 따른 장기적 추진 필요,,F01,행정,대화행정형,,,D06,universal,GOV,Governance
광양시,이행실적,1,맞춤형 모바일앱 my광양,행정/디지털서비스,디지털정보과,,300,300,100,완료,,"시민 통합행정플랫폼; 회원수 15,751명",F01,행정,대화행정형,,,,universal,GOV,Governance
광양시,이행실적,2,인공지능 민원챗봇,행정/디지털서비스,디지털정보과,O,350,,,미추진,스마트도시계획에 따라 연차별 진행,AI/챗봇; '27년 구축·완료 예정,F01,행정,대화행정형,Y,Y,D06,universal,GOV,Governance
광양시,이행실적,3,빅데이터 플랫폼 (스마트행정 시각화 시스템),행정/디지털서비스,디지털정보과,O,146,103,70,추진중,,빅데이터; 구축기간 변경('25완료→'26완료); 사업비 변경(300→146),F01,행정,대화행정형,Y,Y,,universal,GOV,Governance
광양시,이행실적,4,버스정보시스템 고도화,교통,디지털정보과,,320,320,100,완료,,"버스도착정보 수집율 60%→90% 향상; 사업비 변경(1,216→320)",F02,교통,물리제어형,,,,universal,MOB,Mobility
광양시,이행실적,5,재활용선별시설 현대화,환경/재활용,,,1300,,,미추진,스마트도시계획에 따라 연차별 진행,'28년 구축·완료 예정,F04,환경에너지수자원,생명안전형,,,D06,universal,ACT,Activities
광양시,이행실적,6,CCTV 지능형 관제지원시스템,안전/CCTV,디지털정보과,O,1441,291,20.2,추진중,,"지능형 영상분석; 이상상황 탐지(배회·침입·유기·쓰러짐·싸움·방화); 사업비 변경(900→1,441); 1,600CH",F05,방범방재,생명안전형,Y,Y,,universal,H&S,Health & Safety
광양시,이행실적,7,스마트 하수도 도시침수 대응시스템,환경/하수,,O,8569,5052,59,추진중,,예측 기반 침수대응; 하수관로 수위 모니터링; 실시간 침수모의 프로그램 개발 포함,F04,환경에너지수자원,생명안전형,Y,Y,,universal,ACT,Activities
광양시,이행실적,8,원격 저수지 관리 시스템,환경/수자원,,,53,,,미추진,사업비 확보에 따른 구축기간 변경,"사업비 변경(2,700→53); '28년 구축·완료 예정",F04,환경에너지수자원,생명안전형,,,D01,universal,ACT,Activities
광양시,이행실적,9,스마트 원격검침 시스템,상수도,,O,2920,1120,38.3,추진중,,"IoT 통신 기반 원격검침; 사업비 변경(2,700→2,920); 설치율 53%(10,807/20,232전)",F04,환경에너지수자원,생명안전형,,N,,universal,ACT,Activities
광양시,이행실적,10,공간정보 데이터베이스 고도화,공간정보,,,33,9,20,추진중,,드론 항공촬영 기반 공간DB 갱신; 사업비 변경(34→33),F06,시설물관리,물리제어형,,,,universal,ACT,Activities
광양시,이행실적,11,AI 스마트아이키움플랫폼,교육,,O,760,18,2.4,추진중,,AI 교육격차 해소 플랫폼; MR스포츠 장비 37대; 구축기간 변경('25완료→'26완료); 사업비 변경(756→760),F07,교육,대화행정형,Y,Y,,universal,OPP,Opportunities
광양시,이행실적,12,로봇을 활용한 무인 쉘터,복지/생활,,O,680,,,미추진,스마트도시계획에 따라 연차별 진행,로봇 활용; '29년 구축·완료 예정,F03,보건의료복지,생명안전형,Y,Y,D06,universal,H&S,Health & Safety
광양시,이행실적,13,스마트 공유 오피스,시설/건축,,,14410,,,미추진,구축기간 변경('28구축→'26구축),"사업비 변경(600→14,410); '26~'27 구축 예정",F06,시설물관리,물리제어형,,,D06,universal,ACT,Activities
광양시,이행실적,14,스마트 공원,복지/생활,,,410,,,미추진,스마트도시계획에 따라 연차별 진행,'26년 구축·완료 예정,F03,보건의료복지,생명안전형,,,D06,universal,H&S,Health & Safety
구리시,이행실적,1,시민소통 Living Lab 플랫폼,시민참여,도시계획과,,140,140,100,완료,,③-1,F01,행정,대화행정형,,,,universal,GOV,Governance
구리시,이행실적,2,스마트 버스정류장 제작설치사업,교통,도시계획과,O,1048,1048,100,완료,,"③-7, IoT 미세먼지 측정센서",F02,교통,물리제어형,,N,,universal,MOB,Mobility
구리시,이행실적,3,스마트 횡단보도 설치사업,안전/교통,도시계획과,,592,592,100,완료,,"③-8(⑤-8), 보행자 인지 음성안내",F05,방범방재,생명안전형,,,,urban,H&S,Health & Safety
구리시,이행실적,4,구리시 관광 플랫폼,관광,도시계획과,,66.2,66.2,100,완료,,"④-1, AR 기반 관광지도",F08,문화관광스포츠,대화행정형,,,,tourism,ACT,Activities
구리시,이행실적,5,스마트 정보 게시판,생활/행정,도시계획과,,156,146,93.6,완료,,④-2,F11,주거,생명안전형,,,,universal,H&S,Health & Safety
구리시,이행실적,6,실시간 교통상황 모니터링 서비스,교통,도시계획과,O,2570,2570,100,완료,,"④-4, AI기반 CCTV·딥러닝·빅데이터·객체탐지",F02,교통,물리제어형,Y,Y,,universal,MOB,Mobility
구리시,이행실적,7,CPTED 적용 지능형 CCTV,안전,도시계획과,O,4368,3846,88,추진중,,"④-6, 지능형 CCTV 215대",F05,방범방재,생명안전형,Y,Y,,universal,H&S,Health & Safety
구리시,이행실적,8,고구려 역사문화 스토리텔링,관광/문화,도시계획과,,18,18,100,완료,,"⑤-1, ICT 체감형 관광콘텐츠",F08,문화관광스포츠,대화행정형,,,,tourism,ACT,Activities
구미시,이행실적,1,버스정보시스템(BIS) 고도화,① 교통,미래도시전략과,,3650,2320,63,추진중,,"'24~'25년 완료, '26년 추진중",F02,교통,물리제어형,,,,universal,MOB,Mobility
구미시,이행실적,2,수요응답형 공공 교통 서비스 (DRT 택시),① 교통,미래도시전략과,,36.4,20.2,55.5,완료,,행복택시 DRT 정산시스템 운영 중,F02,교통,물리제어형,,,,universal,MOB,Mobility
구미시,이행실적,3,통합주차정보시스템 구축,① 교통,미래도시전략과,,579,579,100,완료,,"'24.12. 구축완료, 4,365면 연계",F02,교통,물리제어형,,,,urban,MOB,Mobility
구미시,이행실적,4,스마트 정류장 증설,① 교통,미래도시전략과,,1260,530,42,추진중,,"'24~'25년 10개소 완료, '26년 14개소 추진중",F02,교통,물리제어형,,,,universal,MOB,Mobility
구미시,이행실적,5,스마트 횡단보도 설치,① 교통,미래도시전략과,,1306,1289,98,완료,,"횡단보도 68개소, 어린이보호구역 4개소 설치",F02,교통,물리제어형,,,,urban,MOB,Mobility
구미시,이행실적,6,대중교통과 연계된 퍼스널 모빌리티 공유 서비스,① 교통,미래도시전략과,,2200,38.8,1.8,추진중,,자전거 모범도시 조성 도로 정비 추진 중,F02,교통,물리제어형,,,,universal,MOB,Mobility
구미시,이행실적,7,UAM 교통서비스,① 교통,미래도시전략과,,500,19.8,4,추진중,,도심항공교통 모델 개발 연구용역 완료,F02,교통,물리제어형,,,,universal,MOB,Mobility
구미시,이행실적,8,디지털트윈 기반 도시 재난·재해 시뮬레이션 시스템,② 안전,미래도시전략과,O,1950,750,38.5,추진중,,"디지털트윈, 예측 기술 적용; 고정밀전자지도 0.5m급 수치표고모형",F05,방범방재,생명안전형,Y,Y,,universal,H&S,Health & Safety
구미시,이행실적,9,AI기반 지능형 CCTV 통합영상관제 고도화,② 안전,미래도시전략과,O,2000,1000,50,추진중,,"AI, 딥러닝 객체인식, 영상분석; 딥러닝 기반 객체감지, 분석엔진 고도화",F05,방범방재,생명안전형,Y,Y,,universal,H&S,Health & Safety
구미시,이행실적,10,전통시장 화재알림시설 설치 (구미새마을중앙시장),② 안전,미래도시전략과,,164.2,164.2,100,완료,,'20년 무선감지기·불꽃감지기 설치 완료,F05,방범방재,생명안전형,,,,universal,H&S,Health & Safety
구미시,이행실적,11,스마트팜 ICT 융복합 확산사업,③ 농업·농촌,미래도시전략과,,786,243,30.9,추진중,,"ICT 자동화온실 환경제어시스템, '24~'26년 사업",F10,근로고용,대화행정형,,,,rural,OPP,Opportunities
구미시,이행실적,12,귀농귀촌 원스톱 가이드 서비스,③ 농업·농촌,미래도시전략과,,,6900,100,완료,,"농림축산식품부 「그린대로」 플랫폼 활용 (구축비 6,900은 국비)",F10,근로고용,대화행정형,,,,rural,OPP,Opportunities
구미시,이행실적,13,자율주행 로봇 및 농기계임대관리 서비스,③ 농업·농촌,미래도시전략과,O,429,,,추진중,,"IoT 농기계 전복 감지장치, 무인 입출고 농기계 임대관리시스템; 발주 준비 중",F10,근로고용,대화행정형,Y,Y,,rural,OPP,Opportunities
구미시,이행실적,14,구미시 데이터 누리 플랫폼 구축,④ 데이터·거버넌스,미래도시전략과,O,435,418,96,완료,,빅데이터 분석용역 연계; 행정·민간데이터 시각화 플랫폼,F01,행정,대화행정형,Y,Y,,universal,GOV,Governance
구미시,이행실적,15,시민참여 디지털 거버넌스 서비스,④ 데이터·거버넌스,미래도시전략과,,275,26,9.5,추진중,,"스마트도시 리빙랩, 시민 아이디어 공모전",F01,행정,대화행정형,,,,universal,GOV,Governance
구미시,이행실적,16,경로당 기반 신체정보 모니터링 서비스,⑤ 복지,미래도시전략과,,1000,,,추진중,,경로당 온라인 양방향 영상 인프라 구축; '27년 사업기획 중,F03,보건의료복지,생명안전형,,,,universal,H&S,Health & Safety
구미시,이행실적,17,스마트복지 플랫폼('구미 복지로') 구축,⑤ 복지,미래도시전략과,,128,92,72,완료,,"복지분야 통합 플랫폼, '25.09. 운영 중",F03,보건의료복지,생명안전형,,,,universal,H&S,Health & Safety
구미시,이행실적,18,도시공간을 활용한 신재생에너지 확충 서비스,⑥ 에너지,미래도시전략과,,10877,10877,100,완료,,자가소비형 태양광 57호 10MW 구축 완료,F04,환경에너지수자원,생명안전형,,,,universal,ACT,Activities
구미시,이행실적,19,에너지자급자족형 인프라 구축사업 (MG플랫폼),⑥ 에너지,미래도시전략과,,8200,8200,100,완료,,한전 배전계통 연계 에너지 생산·소비 통합관리시스템,F04,환경에너지수자원,생명안전형,,,,universal,ACT,Activities
구미시,이행실적,20,이동식 전기차 충전 서비스 (전기차 보급 확대 및 고정형 충전기 보급 사업),⑥ 에너지,미래도시전략과,,42410,23734,60,추진중,,재원부족·실효성 미비로 대안사업(전기차 보급 확대·완속충전기 지원) 추진 중,F04,환경에너지수자원,생명안전형,,,,universal,ACT,Activities
구미시,이행실적,21,스마트폴 추가 도입,⑦ 도시시설,미래도시전략과,,260,260,100,완료,,금리단길·금오천·여리숲 8개소 설치 완료,F06,시설물관리,물리제어형,,,,universal,ACT,Activities
구미시,이행실적,22,구미형 야간 관광 서비스,⑧ 관광·문화,미래도시전략과,,9235,4235,45.9,추진중,,"미디어파사드·드론쇼 등 ICT 야간관광; '25 미디어아트쇼 21,000명 방문",F08,문화관광스포츠,대화행정형,,,,tourism,ACT,Activities
구미시,이행실적,23,스마트 관광 플랫폼 구축,⑧ 관광·문화,미래도시전략과,,655,655,100,완료,,홈페이지 활용 맞춤형 여행코스·통합예약포털 구축,F08,문화관광스포츠,대화행정형,,,,tourism,ACT,Activities
구미시,이행실적,24,스마트 공원 조성,⑧ 관광·문화,미래도시전략과,,170,170,100,완료,,"스마트 가로등 112개, 미세먼지 신호등 10개소",F08,문화관광스포츠,대화행정형,,,,tourism,ACT,Activities
구미시,이행실적,25,XR기반 스마트 박물관·관광 서비스 (스마트 구미성리학역사관),⑧ 관광·문화,미래도시전략과,,186,186,100,완료,,VR/XR/AR 실감형 콘텐츠; 앱 성과저조로 '24.12.31. 폐지,F08,문화관광스포츠,대화행정형,,,,tourism,ACT,Activities
군포시,이행실적,1,시정 홍보 서비스,행정,,,,,,미추진,재정여건 고려 신규사업 중단,시청 및 행정복지센터 스토리 미디어보드 설치 계획,F01,행정,대화행정형,,,D01,universal,GOV,Governance
군포시,이행실적,2,이륜차 스마트 관리 시스템,교통,,,3467,3467,100,완료,,이륜차 단속 시스템 34대·스마트 횡단보도 34대; '22.9~'23.10,F02,교통,물리제어형,,,,urban,MOB,Mobility
군포시,이행실적,3,스마트 주차장,교통,,,,,,미추진,광역추진사업(경기도교통정보센터) 중복 판단,광역사업 추진에 따른 서비스 구축 예정,F02,교통,물리제어형,,,D05,urban,MOB,Mobility
군포시,이행실적,4,과적 차량 무인단속 시스템,교통,,,,,,미추진,재정여건 고려 신규사업 중단,감지센서 기반 과적차량 단속; 향후 재정여건 재검토,F02,교통,물리제어형,,,D01,universal,MOB,Mobility
군포시,이행실적,5,지능형 도보안전 고도화 서비스,교통,,O,4558,4558,100,완료,,속도표출장치·LED신호등 교통안전zone; 70대 구축; '24.01~'24.12; 어린이보호구역 사고 0건,F02,교통,물리제어형,Y,Y,,urban,MOB,Mobility
군포시,이행실적,6,스마트 버스정류장,교통,,,1128,1128,100,완료,,온열의자·스마트스크린·공공Wi-Fi 25개소; '24.9~'25.3,F02,교통,물리제어형,,,,universal,MOB,Mobility
군포시,이행실적,7,AI·IoT기반 어르신 건강관리 서비스,복지·건강,,O,472,187,39.6,추진중,,스마트기기(활동량계·체중계) 및 AI스피커 임차; '25.1~'25.12; 고혈압·당뇨 관리지표 개선,F03,보건의료복지,생명안전형,Y,Y,,universal,H&S,Health & Safety
